company_id,month,company_size,tariff_category,tariff_name,machine_name,machine_id,voltage,kw,power_factor,apparent_power_kva,day_hours,peak_hours,off_peak_hours,working_days,day_consumption_kwh,peak_consumption_kwh,off_peak_consumption_kwh,total_machine_consumption_kwh,total_company_day_kwh,total_company_peak_kwh,total_company_off_peak_kwh,total_monthly_consumption_kwh,max_demand_kva,actual_tariff_used,fixed_charge,day_energy_charge,peak_energy_charge,off_peak_energy_charge,demand_charge,total_bill
Company_15,2024-03,small,industrial_rate1_small,Industrial Rate1 (VDMC ≤ 300 kWh/month),Horizon Book Binding AFC7,1,400,15,0.85,17.65,8,0,0,22,2640,0,0,2640,39600,0,0,39600,211.76,industrial_rate1_large,750.0,514800.0,0.0,0.0,0.0,515550.0
Company_15,2024-03,small,industrial_rate1_small,Industrial Rate1 (VDMC ≤ 300 kWh/month),Komori LS,2,415,180,0.85,211.76,8,0,0,22,31680,0,0,31680,39600,0,0,39600,211.76,industrial_rate1_large,750.0,514800.0,0.0,0.0,0.0,515550.0
Company_15,2024-03,small,industrial_rate1_small,Industrial Rate1 (VDMC ≤ 300 kWh/month),SBL Die Cutter,3,415,30,0.85,35.29,8,0,0,22,5280,0,0,5280,39600,0,0,39600,211.76,industrial_rate1_large,750.0,514800.0,0.0,0.0,0.0,515550.0
Company_15,2024-03,small,industrial_rate1_small,Industrial Rate1 (VDMC ≤ 300 kWh/month),Horizon Book Binding AFC7,1,400,15,0.85,17.65,8,0,0,22,2640,0,0,2640,39600,0,0,39600,211.76,industrial_rate1_large,750.0,514800.0,0.0,0.0,0.0,515550.0
Company_15,2024-03,small,industrial_rate1_small,Industrial Rate1 (VDMC ≤ 300 kWh/month),Komori LS,2,415,180,0.85,211.76,8,0,0,22,31680,0,0,31680,39600,0,0,39600,211.76,industrial_rate1_large,750.0,514800.0,0.0,0.0,0.0,515550.0
Company_15,2024-03,small,industrial_rate1_small,Industrial Rate1 (VDMC ≤ 300 kWh/month),SBL Die Cutter,3,415,30,0.85,35.29,8,0,0,22,5280,0,0,5280,39600,0,0,39600,211.76,industrial_rate1_large,750.0,514800.0,0.0,0.0,0.0,515550.0
Company_15,2024-04,small,industrial_rate1_small,Industrial Rate1 (VDMC ≤ 300 kWh/month),Horizon Book Binding AFC7,1,400,15,0.85,17.65,8,0,0,22,2640,0,0,2640,39600,0,0,39600,211.76,industrial_rate1_large,750.0,514800.0,0.0,0.0,0.0,515550.0
Company_15,2024-04,small,industrial_rate1_small,Industrial Rate1 (VDMC ≤ 300 kWh/month),Komori LS,2,415,180,0.85,211.76,8,0,0,22,31680,0,0,31680,39600,0,0,39600,211.76,industrial_rate1_large,750.0,514800.0,0.0,0.0,0.0,515550.0
Company_15,2024-04,small,industrial_rate1_small,Industrial Rate1 (VDMC ≤ 300 kWh/month),SBL Die Cutter,3,415,30,0.85,35.29,8,0,0,22,5280,0,0,5280,39600,0,0,39600,211.76,industrial_rate1_large,750.0,514800.0,0.0,0.0,0.0,515550.0
Company_15,2024-05,small,industrial_rate1_small,Industrial Rate1 (VDMC ≤ 300 kWh/month),Horizon Book Binding AFC7,1,400,15,0.85,17.65,8,0,0,22,2640,0,0,2640,39600,0,0,39600,211.76,industrial_rate1_large,750.0,514800.0,0.0,0.0,0.0,515550.0
Company_15,2024-05,small,industrial_rate1_small,Industrial Rate1 (VDMC ≤ 300 kWh/month),Komori LS,2,415,180,0.85,211.76,8,0,0,22,31680,0,0,31680,39600,0,0,39600,211.76,industrial_rate1_large,750.0,514800.0,0.0,0.0,0.0,515550.0
Company_15,2024-05,small,industrial_rate1_small,Industrial Rate1 (VDMC ≤ 300 kWh/month),SBL Die Cutter,3,415,30,0.85,35.29,8,0,0,22,5280,0,0,5280,39600,0,0,39600,211.76,industrial_rate1_large,750.0,514800.0,0.0,0.0,0.0,515550.0
Company_15,2024-06,small,industrial_rate1_small,Industrial Rate1 (VDMC ≤ 300 kWh/month),Horizon Book Binding AFC7,1,400,15,0.85,17.65,8,0,0,22,2640,0,0,2640,39600,0,0,39600,211.76,industrial_rate1_large,750.0,514800.0,0.0,0.0,0.0,515550.0
Company_15,2024-06,small,industrial_rate1_small,Industrial Rate1 (VDMC ≤ 300 kWh/month),Komori LS,2,415,180,0.85,211.76,8,0,0,22,31680,0,0,31680,39600,0,0,39600,211.76,industrial_rate1_large,750.0,514800.0,0.0,0.0,0.0,515550.0
Company_15,2024-06,small,industrial_rate1_small,Industrial Rate1 (VDMC ≤ 300 kWh/month),SBL Die Cutter,3,415,30,0.85,35.29,8,0,0,22,5280,0,0,5280,39600,0,0,39600,211.76,industrial_rate1_large,750.0,514800.0,0.0,0.0,0.0,515550.0
Company_15,2024-07,small,industrial_rate1_small,Industrial Rate1 (VDMC ≤ 300 kWh/month),Horizon Book Binding AFC7,1,400,15,0.85,17.65,8,0,0,22,2640,0,0,2640,39600,0,0,39600,211.76,industrial_rate1_large,750.0,514800.0,0.0,0.0,0.0,515550.0
Company_15,2024-07,small,industrial_rate1_small,Industrial Rate1 (VDMC ≤ 300 kWh/month),Komori LS,2,415,180,0.85,211.76,8,0,0,22,31680,0,0,31680,39600,0,0,39600,211.76,industrial_rate1_large,750.0,514800.0,0.0,0.0,0.0,515550.0
Company_15,2024-07,small,industrial_rate1_small,Industrial Rate1 (VDMC ≤ 300 kWh/month),SBL Die Cutter,3,415,30,0.85,35.29,8,0,0,22,5280,0,0,5280,39600,0,0,39600,211.76,industrial_rate1_large,750.0,514800.0,0.0,0.0,0.0,515550.0
Company_15,2024-08,small,industrial_rate1_small,Industrial Rate1 (VDMC ≤ 300 kWh/month),Horizon Book Binding AFC7,1,400,15,0.85,17.65,8,0,0,22,2640,0,0,2640,39600,0,0,39600,211.76,industrial_rate1_large,750.0,514800.0,0.0,0.0,0.0,515550.0
Company_15,2024-08,small,industrial_rate1_small,Industrial Rate1 (VDMC ≤ 300 kWh/month),Komori LS,2,415,180,0.85,211.76,8,0,0,22,31680,0,0,31680,39600,0,0,39600,211.76,industrial_rate1_large,750.0,514800.0,0.0,0.0,0.0,515550.0
Company_15,2024-08,small,industrial_rate1_small,Industrial Rate1 (VDMC ≤ 300 kWh/month),SBL Die Cutter,3,415,30,0.85,35.29,8,0,0,22,5280,0,0,5280,39600,0,0,39600,211.76,industrial_rate1_large,750.0,514800.0,0.0,0.0,0.0,515550.0
Company_15,2024-09,small,industrial_rate1_small,Industrial Rate1 (VDMC ≤ 300 kWh/month),Horizon Book Binding AFC7,1,400,15,0.85,17.65,8,0,0,22,2640,0,0,2640,39600,0,0,39600,211.76,industrial_rate1_large,750.0,514800.0,0.0,0.0,0.0,515550.0
Company_15,2024-09,small,industrial_rate1_small,Industrial Rate1 (VDMC ≤ 300 kWh/month),Komori LS,2,415,180,0.85,211.76,8,0,0,22,31680,0,0,31680,39600,0,0,39600,211.76,industrial_rate1_large,750.0,514800.0,0.0,0.0,0.0,515550.0
Company_15,2024-09,small,industrial_rate1_small,Industrial Rate1 (VDMC ≤ 300 kWh/month),SBL Die Cutter,3,415,30,0.85,35.29,8,0,0,22,5280,0,0,5280,39600,0,0,39600,211.76,industrial_rate1_large,750.0,514800.0,0.0,0.0,0.0,515550.0
Company_15,2024-10,small,industrial_rate1_small,Industrial Rate1 (VDMC ≤ 300 kWh/month),Horizon Book Binding AFC7,1,400,15,0.85,17.65,8,0,0,22,2640,0,0,2640,39600,0,0,39600,211.76,industrial_rate1_large,750.0,514800.0,0.0,0.0,0.0,515550.0
Company_15,2024-10,small,industrial_rate1_small,Industrial Rate1 (VDMC ≤ 300 kWh/month),Komori LS,2,415,180,0.85,211.76,8,0,0,22,31680,0,0,31680,39600,0,0,39600,211.76,industrial_rate1_large,750.0,514800.0,0.0,0.0,0.0,515550.0
Company_15,2024-10,small,industrial_rate1_small,Industrial Rate1 (VDMC ≤ 300 kWh/month),SBL Die Cutter,3,415,30,0.85,35.29,8,0,0,22,5280,0,0,5280,39600,0,0,39600,211.76,industrial_rate1_large,750.0,514800.0,0.0,0.0,0.0,515550.0
Company_15,2024-11,small,industrial_rate1_small,Industrial Rate1 (VDMC ≤ 300 kWh/month),Horizon Book Binding AFC7,1,400,15,0.85,17.65,8,0,0,22,2640,0,0,2640,39600,0,0,39600,211.76,industrial_rate1_large,750.0,514800.0,0.0,0.0,0.0,515550.0
Company_15,2024-11,small,industrial_rate1_small,Industrial Rate1 (VDMC ≤ 300 kWh/month),Komori LS,2,415,180,0.85,211.76,8,0,0,22,31680,0,0,31680,39600,0,0,39600,211.76,industrial_rate1_large,750.0,514800.0,0.0,0.0,0.0,515550.0
Company_15,2024-11,small,industrial_rate1_small,Industrial Rate1 (VDMC ≤ 300 kWh/month),SBL Die Cutter,3,415,30,0.85,35.29,8,0,0,22,5280,0,0,5280,39600,0,0,39600,211.76,industrial_rate1_large,750.0,514800.0,0.0,0.0,0.0,515550.0
Company_16,2024-01,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Komori LS,1,415,180,0.85,211.76,13,3,0,22,51480,11880,0,63360,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-01,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),SBL Die Cutter,2,415,30,0.85,35.29,13,3,0,22,8580,1980,0,10560,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-01,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Screen UV,3,415,25,0.85,29.41,13,3,0,22,7150,1650,0,8800,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-01,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Sun Gluing,4,415,15,0.85,17.65,13,3,0,22,4290,990,0,5280,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-01,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Thermal Laminating,5,415,12,0.85,14.12,13,3,0,22,3432,792,0,4224,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-01,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),UV Varnish,6,415,26,0.85,30.59,13,3,0,22,7436,1716,0,9152,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-01,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Verimatrix Die Cutter,7,415,40,0.85,47.06,13,3,0,22,11440,2640,0,14080,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-01,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Central A/C,8,400,125,0.85,147.06,13,3,0,22,35750,8250,0,44000,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-01,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Komori LS,1,415,180,0.85,211.76,13,3,0,22,51480,11880,0,63360,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-01,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),SBL Die Cutter,2,415,30,0.85,35.29,13,3,0,22,8580,1980,0,10560,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-01,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Screen UV,3,415,25,0.85,29.41,13,3,0,22,7150,1650,0,8800,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-01,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Sun Gluing,4,415,15,0.85,17.65,13,3,0,22,4290,990,0,5280,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-01,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Thermal Laminating,5,415,12,0.85,14.12,13,3,0,22,3432,792,0,4224,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-01,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),UV Varnish,6,415,26,0.85,30.59,13,3,0,22,7436,1716,0,9152,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-01,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Verimatrix Die Cutter,7,415,40,0.85,47.06,13,3,0,22,11440,2640,0,14080,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-01,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Central A/C,8,400,125,0.85,147.06,13,3,0,22,35750,8250,0,44000,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-03,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Komori LS,1,415,180,0.85,211.76,13,3,0,22,51480,11880,0,63360,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-03,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),SBL Die Cutter,2,415,30,0.85,35.29,13,3,0,22,8580,1980,0,10560,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-03,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Screen UV,3,415,25,0.85,29.41,13,3,0,22,7150,1650,0,8800,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-03,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Sun Gluing,4,415,15,0.85,17.65,13,3,0,22,4290,990,0,5280,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-03,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Thermal Laminating,5,415,12,0.85,14.12,13,3,0,22,3432,792,0,4224,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-03,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),UV Varnish,6,415,26,0.85,30.59,13,3,0,22,7436,1716,0,9152,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-03,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Verimatrix Die Cutter,7,415,40,0.85,47.06,13,3,0,22,11440,2640,0,14080,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-03,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Central A/C,8,400,125,0.85,147.06,13,3,0,22,35750,8250,0,44000,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-03,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Komori LS,1,415,180,0.85,211.76,13,3,0,22,51480,11880,0,63360,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-03,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),SBL Die Cutter,2,415,30,0.85,35.29,13,3,0,22,8580,1980,0,10560,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-03,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Screen UV,3,415,25,0.85,29.41,13,3,0,22,7150,1650,0,8800,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-03,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Sun Gluing,4,415,15,0.85,17.65,13,3,0,22,4290,990,0,5280,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-03,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Thermal Laminating,5,415,12,0.85,14.12,13,3,0,22,3432,792,0,4224,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-03,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),UV Varnish,6,415,26,0.85,30.59,13,3,0,22,7436,1716,0,9152,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-03,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Verimatrix Die Cutter,7,415,40,0.85,47.06,13,3,0,22,11440,2640,0,14080,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-03,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Central A/C,8,400,125,0.85,147.06,13,3,0,22,35750,8250,0,44000,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-04,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Komori LS,1,415,180,0.85,211.76,13,3,0,22,51480,11880,0,63360,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-04,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),SBL Die Cutter,2,415,30,0.85,35.29,13,3,0,22,8580,1980,0,10560,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-04,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Screen UV,3,415,25,0.85,29.41,13,3,0,22,7150,1650,0,8800,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-04,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Sun Gluing,4,415,15,0.85,17.65,13,3,0,22,4290,990,0,5280,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-04,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Thermal Laminating,5,415,12,0.85,14.12,13,3,0,22,3432,792,0,4224,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-04,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),UV Varnish,6,415,26,0.85,30.59,13,3,0,22,7436,1716,0,9152,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-04,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Verimatrix Die Cutter,7,415,40,0.85,47.06,13,3,0,22,11440,2640,0,14080,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-04,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Central A/C,8,400,125,0.85,147.06,13,3,0,22,35750,8250,0,44000,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-05,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Komori LS,1,415,180,0.85,211.76,13,3,0,22,51480,11880,0,63360,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-05,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),SBL Die Cutter,2,415,30,0.85,35.29,13,3,0,22,8580,1980,0,10560,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-05,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Screen UV,3,415,25,0.85,29.41,13,3,0,22,7150,1650,0,8800,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-05,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Sun Gluing,4,415,15,0.85,17.65,13,3,0,22,4290,990,0,5280,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-05,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Thermal Laminating,5,415,12,0.85,14.12,13,3,0,22,3432,792,0,4224,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-05,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),UV Varnish,6,415,26,0.85,30.59,13,3,0,22,7436,1716,0,9152,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-05,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Verimatrix Die Cutter,7,415,40,0.85,47.06,13,3,0,22,11440,2640,0,14080,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-05,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Central A/C,8,400,125,0.85,147.06,13,3,0,22,35750,8250,0,44000,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-06,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Komori LS,1,415,180,0.85,211.76,13,3,0,22,51480,11880,0,63360,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-06,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),SBL Die Cutter,2,415,30,0.85,35.29,13,3,0,22,8580,1980,0,10560,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-06,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Screen UV,3,415,25,0.85,29.41,13,3,0,22,7150,1650,0,8800,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-06,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Sun Gluing,4,415,15,0.85,17.65,13,3,0,22,4290,990,0,5280,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-06,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Thermal Laminating,5,415,12,0.85,14.12,13,3,0,22,3432,792,0,4224,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-06,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),UV Varnish,6,415,26,0.85,30.59,13,3,0,22,7436,1716,0,9152,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-06,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Verimatrix Die Cutter,7,415,40,0.85,47.06,13,3,0,22,11440,2640,0,14080,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-06,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Central A/C,8,400,125,0.85,147.06,13,3,0,22,35750,8250,0,44000,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-07,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Komori LS,1,415,180,0.85,211.76,13,3,0,22,51480,11880,0,63360,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-07,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),SBL Die Cutter,2,415,30,0.85,35.29,13,3,0,22,8580,1980,0,10560,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-07,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Screen UV,3,415,25,0.85,29.41,13,3,0,22,7150,1650,0,8800,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-07,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Sun Gluing,4,415,15,0.85,17.65,13,3,0,22,4290,990,0,5280,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-07,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Thermal Laminating,5,415,12,0.85,14.12,13,3,0,22,3432,792,0,4224,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-07,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),UV Varnish,6,415,26,0.85,30.59,13,3,0,22,7436,1716,0,9152,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-07,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Verimatrix Die Cutter,7,415,40,0.85,47.06,13,3,0,22,11440,2640,0,14080,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-07,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Central A/C,8,400,125,0.85,147.06,13,3,0,22,35750,8250,0,44000,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-08,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Komori LS,1,415,180,0.85,211.76,13,3,0,22,51480,11880,0,63360,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-08,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),SBL Die Cutter,2,415,30,0.85,35.29,13,3,0,22,8580,1980,0,10560,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
Company_16,2024-08,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Screen UV,3,415,25,0.85,29.41,13,3,0,22,7150,1650,0,8800,129558,29898,0,159456,211.76,industrial_rate1_large,750.0,1684254.0,388674.0,0.0,0.0,2073678.0
